region,age,education_level,gender,marital_status,dependents_count,household_income_sources,employment_type,mpesa_monthly_transactions,utility_payment_timeliness,farm_size_acres,soil_quality_index,farming_years,crop_type_current,past_crop_performance_index,agroclimatic_zone,rainfall_forecast_next_90d,historical_drought_risk,cooperative_member,mobile_advisory_usage,loan_default_past,input_use_history,has_insurance_before,willing_to_subscribe_insurance
Embu,22.44792906802288,Primary,Female,Widowed,2.96806829864636,"['None', 'Livestock']",Full-time,7291.082438146093,0.593645831250693,1.549230933311816,0.2905983399242949,15.526487817245677,Kale,0.6097172370434716,Kisumu_Z1,111.62870046019069,0.9391224955748836,False,False,True,Regular,True,True
Narok,64.65368778718044,Secondary,Female,Married,6.074655474841252,"['Small Business', 'Livestock']",Self-employed,3439.971284928835,0.9142706439046756,3.749852417294915,0.5226043483870608,12.082022652311656,Maize,0.8200496181740828,Kisumu_Z1,198.1445395480984,1.0773996810455475,False,True,True,Regular,True,True
Kitale,65.34787135151475,Secondary,Female,Single,1.2660710499120746,"['Livestock', 'Small Business']",Casual,1308.4106428389046,0.8017516474976714,4.474031557259838,0.312341026022968,12.782264974003157,Beans,0.9117222523353318,Kitale_Z3,107.48221821579432,0.5990453994812237,False,True,True,Irregular,True,False
Kiambu,64.42079570940184,Primary,Female,Widowed,4.69093776842717,"['Livestock', 'Remittance']",Full-time,5230.171281227733,0.4169795944690983,3.542526529022863,0.2993888228364016,24.27112886852514,Beans,0.9392621756438244,Kisumu_Z2,367.64196112832127,0.8948329661863175,True,True,True,Regular,True,False
Embu,35.29483095182864,Primary,Male,Widowed,2.8645529223856343,"['Small Business', 'Remittance']",Full-time,5554.874139214562,0.8115075816647382,2.4220607119356106,0.1526529315866585,24.416940475557222,Kale,0.7916802022679823,Narok_Z2,107.20303430694,0.5775489024976757,True,False,False,Irregular,False,True
Kisumu,45.49440727073301,Tertiary,Female,Widowed,2.720607157760724,"['Livestock', 'Remittance']",Full-time,1541.2021146949758,0.6796704399744051,4.752417131668684,0.6098706662709282,8.446624840091733,Sorghum,0.7819605232535995,Kiambu_Z3,172.00227403470274,0.5653996125843241,False,False,True,Regular,True,False
Kiambu,33.79634241191164,Secondary,Male,Single,3.2888338494360188,"['Livestock', 'Small Business']",Full-time,16672.419390421546,0.7079703120080632,1.2560893832486502,0.5428125625742213,16.906544987975646,Beans,0.6170435937806533,Kisumu_Z1,295.63560438945944,1.0158184771739551,False,True,True,Regular,True,False
Kitale,18.63957025288683,Primary,Female,Married,0.9850515370547386,"['Remittance', 'Livestock']",Self-employed,5231.417740017016,0.4745907419155415,4.1384469842552,0.605488877323598,17.88346189843048,Sorghum,0.9228299058449538,Kiambu_Z3,179.27061785411317,0.2461504148056345,False,True,False,Irregular,True,True
Kiambu,28.30092219886565,Secondary,Female,Widowed,1.1228956495455087,"['None', 'Livestock']",Full-time,18982.552885717647,0.5398311210086971,0.5106737419443373,0.456414313957534,4.850051000957186,Beans,0.7573833777933716,Kitale_Z1,306.97192621329924,0.5022309197878589,False,True,True,Regular,False,False
Embu,27.87749116079764,Secondary,Male,Widowed,2.7873558067244377,"['None', 'Remittance']",Casual,9039.421755982932,0.7302131921543384,2.5849665262356947,0.3064963806609792,3.657637864677728,Beans,0.5228957448652596,Embu_Z2,111.71858336844856,0.8738720320303252,True,True,True,Regular,True,True
Kitale,23.72640435393835,Secondary,Female,Widowed,0.0561389480227641,"['Livestock', 'Remittance']",Casual,8074.242755653707,0.9074023914356898,4.249146309529103,0.4349857928124076,21.764448280970576,Kale,0.6838623491250273,Embu_Z2,105.71652825035024,1.000197415677123,False,True,False,Regular,True,True
Kitale,46.62408004385192,Tertiary,Male,Single,0.7605701214346531,"['None', 'Small Business']",Full-time,7863.134471401757,0.9237023942325904,1.0792533710002787,0.1677990188686597,12.908449627821543,Maize,0.8967131056767546,Kisumu_Z1,192.68622555461937,1.1014357034291198,False,True,False,Regular,True,True
Kitale,31.442574596864493,Primary,Female,Single,3.145845767986984,"['None', 'Livestock']",Full-time,4706.598395335868,0.7817944692753226,4.421222624271623,0.2826467610995076,8.813894068052143,Kale,0.7008713666273374,Kitale_Z3,284.1391696042393,0.5503787039791026,True,False,True,Regular,False,False
Embu,19.82827616544552,Secondary,Male,Single,1.314853597097427,"['Remittance', 'Small Business']",Full-time,16345.238663787864,0.907294765546512,1.2784871589662352,0.2239179042464339,16.941225249692227,Maize,0.6257360932760345,Kiambu_Z2,283.79625811309114,0.47601524932498,False,True,True,Irregular,True,False
Kiambu,62.98076197440624,Secondary,Male,Single,3.0624259076540947,"['None', 'Remittance']",Full-time,3879.2894192094072,0.5914658938982056,4.039774540364657,0.1777626216813546,21.911539605477973,Kale,1.0071463649921994,Embu_Z2,289.9428560869353,0.6205163513338775,False,True,False,Regular,False,True
Kitale,24.75623771894625,Tertiary,Male,Widowed,2.991161137887203,"['Livestock', 'Remittance']",Self-employed,9458.99807043208,0.6715791994822619,3.3863759103602527,0.3036567049002958,14.52085844811092,Maize,0.845536636132336,Kiambu_Z3,190.66150646973185,0.9227431049546037,False,True,True,Regular,False,True
Kiambu,23.54206856810094,Secondary,Female,Widowed,2.150408410193079,"['None', 'Livestock']",Self-employed,18798.79092412254,0.8036290578927118,0.5268859957751089,0.820755027189661,22.110213004927942,Beans,0.9863226868029362,Kitale_Z2,187.090661045736,0.8477856265971498,True,False,False,Regular,True,True
Kiambu,19.17584891039679,Primary,Female,Single,0.9929724808915772,"['None', 'Livestock']",Full-time,4977.007430252094,0.7580267149204543,3.6018052923124926,0.4936451892491246,3.746880501331394,Maize,0.7343717212768743,Narok_Z1,282.17019630672746,0.9129205639664224,False,True,True,Regular,True,False
Embu,22.521964026112578,Secondary,Male,Single,0.9816331179393228,"['Livestock', 'Small Business']",Casual,18496.84558745539,0.6006136255735114,3.664065985028883,0.2206788558367358,15.945036324973811,Beans,1.1074808849776847,Kiambu_Z3,63.024938069521575,0.1530175305230745,False,False,False,Regular,True,False
Kiambu,34.82166133491177,Primary,Male,Single,5.780663857363493,"['Livestock', 'Small Business']",Self-employed,19706.720608817992,0.9606662959022352,4.024954935715578,0.5097684409466128,17.002628149419163,Maize,0.7361236655896751,Narok_Z2,189.02394959720644,0.2823357503118082,False,False,False,Regular,True,False
Kiambu,61.20073188933267,Secondary,Female,Single,2.960290293897852,"['None', 'Small Business']",Full-time,2391.8816525966845,0.9996568211887163,3.8598192800348494,0.3886894109023444,12.766317115430548,Sorghum,0.9063287602001108,Kitale_Z2,306.53946335351924,0.8815316361808269,False,False,True,Regular,True,False
Kiambu,60.71341217334152,Tertiary,Female,Married,4.953896956251431,"['Remittance', 'Small Business']",Self-employed,5691.685716828496,0.958269770757556,0.6450488779946124,0.2465624338181217,17.403366600567683,Sorghum,0.7803361550907691,Kiambu_Z3,165.02594185345652,0.1546250159415946,False,False,True,Regular,True,True
Kisumu,47.27867513159941,Secondary,Male,Single,5.99911604882636,"['Small Business', 'Remittance']",Casual,9184.09116720904,0.4630539478049333,2.0988162539165214,0.8305342388591604,16.05822103363142,Beans,0.5884045295643311,Kiambu_Z2,304.27663310225125,0.8291399810473205,False,True,False,Irregular,False,True
Kiambu,48.74008665473495,Primary,Male,Single,5.9319273247233495,"['Livestock', 'None']",Full-time,19553.029473842063,0.6543403441985759,4.290358745858781,0.5370073781333885,1.843606916892044,Kale,0.3234408779989232,Kisumu_Z1,381.14223237313234,0.1236443040845758,False,True,True,Regular,True,False
Embu,34.633665655670214,Primary,Male,Single,3.0303769202430706,"['Livestock', 'Small Business']",Full-time,7981.933536750809,0.8709088750437909,3.367686979145472,0.2262844087033945,24.65286281206365,Kale,0.4027808517107391,Embu_Z1,196.01686140398496,0.1633570117867985,False,False,False,Irregular,False,False
Kiambu,20.561302550723163,Secondary,Female,Single,2.1568452062844554,"['None', 'Livestock']",Full-time,2024.2006319484003,0.756372911249739,1.5316260207025203,0.6025337504041709,16.787255520782583,Maize,0.3791255282504818,Kiambu_Z3,174.17295222560986,0.4668354666728775,False,True,True,Regular,True,False
Kiambu,19.512664231282063,Primary,Female,Widowed,3.1577899521951505,"['None', 'Small Business']",Unemployed,1997.5921264036067,0.8587466268816403,4.473487759344801,0.7408574243212349,8.038197971443346,Kale,0.8778327585730302,Kiambu_Z2,123.89201767104048,0.379079465728911,False,False,False,Regular,False,False
Embu,17.85946225662786,Primary,Female,Widowed,6.016669186131166,"['None', 'Small Business']",Casual,9237.291939018629,0.4646695396308269,0.6130358468736065,0.8764158710874889,24.850243165901595,Kale,0.7419860684802474,Kiambu_Z2,148.8366461003314,0.2367268189852382,True,False,True,Regular,True,False
Embu,23.02316476540125,Secondary,Male,Married,2.985994878420539,"['Remittance', 'Small Business']",Self-employed,2122.231383050557,0.442490982788613,2.0809928459229234,0.1385543085014459,4.38189309146992,Kale,0.5872479355729827,Narok_Z2,372.0850199456004,0.2226823454549922,True,True,True,Regular,True,False
Kitale,62.14352028058168,Primary,Female,Married,2.947576768016119,"['Livestock', 'Small Business']",Full-time,1709.0812238342928,0.6973433187090592,4.0215697163071695,0.243163784940136,4.235080251777758,Kale,0.8503083800224295,Kisumu_Z2,92.32190985190572,0.5632820274714052,False,False,True,Irregular,False,True
Embu,58.36138553157716,Primary,Male,Single,4.974398369748924,"['None', 'Remittance']",Self-employed,8621.054840192583,0.6731503154416978,2.512465678625244,0.4924916151983712,16.24363297167303,Beans,0.63302237464679,Kiambu_Z1,382.6383191191381,0.6597074967830987,False,True,True,Regular,True,False
Kitale,27.508781248120847,Primary,Female,Single,4.955714225292433,"['Livestock', 'Small Business']",Full-time,2025.8074279261027,0.5838597453353916,1.7118985170496617,0.2739128939742288,19.585487150082944,Tomatoes,0.3424672911970752,Kitale_Z1,101.22333400976272,0.6488175361784349,False,True,False,Regular,True,False
Embu,18.81577401513131,Tertiary,Male,Single,4.079971775941297,"['None', 'Small Business']",Self-employed,4745.396183225335,0.3993523312380101,1.1567929816103033,0.5583204430264425,20.06019581508869,Maize,0.9695524897214578,Kisumu_Z1,388.46031543050094,1.0060507260362632,False,False,False,Irregular,False,True
Kitale,58.69756855064775,Secondary,Female,Married,6.0548350761334895,"['None', 'Remittance']",Self-employed,4010.498353244759,0.6475678872648085,0.9399149731127248,0.3439809430047372,20.58129373817668,Maize,0.9851249406191604,Kisumu_Z1,302.0012775807896,0.4287425415305367,False,False,True,Irregular,True,True
Kitale,33.10030342524098,Secondary,Male,Single,3.0995526874850223,"['Remittance', 'Small Business']",Full-time,3552.1855894701307,1.022621588603091,1.4627942115136745,0.2899340694417396,3.576502764535267,Beans,0.7617809176909792,Kiambu_Z3,145.2087117383442,0.0282674954529735,False,False,True,Regular,True,True
Kiambu,66.88358356642317,Secondary,Female,Single,1.5445093227325002,"['None', 'Livestock']",Self-employed,5968.169180717134,0.5896443172952842,4.313692644042219,0.2786496328930222,15.11315373528,Maize,1.044566792087933,Embu_Z2,410.08276248800826,0.79659478395374,False,False,False,Regular,True,False
Kiambu,63.47666625923647,Secondary,Male,Single,2.92128331087476,"['Small Business', 'Livestock']",Full-time,3253.59275424649,0.984931693417164,0.5353654007494194,0.4187387273559678,17.335455968824082,Beans,0.6995586185547503,Narok_Z1,69.95529495262237,0.7696472141197538,True,False,True,Irregular,True,False
Kiambu,32.0,Secondary,Female,Married,3.0,"['Small Business', 'Livestock']",Full-time,7427.78,0.8,3.66,0.3,20.0,Beans,0.67,Kiambu_Z1,107.2,0.38,True,False,True,Regular,True,False
Kiambu,18.925837809455267,Primary,Female,Married,2.820782395596324,"['None', 'Small Business']",Full-time,8351.535909092687,0.6493028528969494,3.5067081779515688,0.1929834694333901,5.72097381974683,Kale,0.8976055108094102,Embu_Z2,73.09669268628494,0.2067559280174498,False,False,True,Regular,True,False
Kisumu,21.926496650130257,Secondary,Male,Married,5.726858831323018,"['Livestock', 'None']",Full-time,11603.955616457351,0.9344080087758888,1.678179121187364,0.5483948399705623,3.767052133819384,Beans,0.9909591818535296,Embu_Z1,70.24208044635174,0.6750997826903168,True,False,True,Regular,True,True
Kitale,23.24742034390265,Tertiary,Male,Married,5.105656846083354,"['Small Business', 'Remittance']",Full-time,5607.644518649105,0.8592609285619659,2.453950743165212,0.1949358326498779,20.025556295744845,Maize,0.5809167236571066,Embu_Z2,172.75541183051084,0.2373072363984672,False,True,False,Regular,True,False
Embu,18.84884214828478,Secondary,Male,Single,5.873779947485893,"['Small Business', 'Livestock']",Self-employed,8006.681392929056,0.8292958442354125,3.8566404246933432,0.2474209787875627,3.489918017921734,Beans,0.6095900845519923,Kitale_Z3,363.7055705417619,1.0462961570952272,False,True,True,Regular,False,True
Kiambu,61.14851147819029,Tertiary,Male,Single,3.054279021481828,"['None', 'Remittance']",Full-time,19471.22635751379,0.9803076490805308,4.056291044706862,0.5802031263364809,17.064655945613296,Tomatoes,0.9260175445450388,Kiambu_Z3,100.0063955063594,0.2964780245818581,False,True,False,Regular,True,False
Kisumu,22.369758825825063,Primary,Female,Married,2.895229581587047,"['Livestock', 'None']",Self-employed,13460.953912827466,0.4017636340991687,4.066415891771016,0.3655061244617463,1.562792893731026,Kale,0.9935283253105182,Embu_Z3,144.59033065453718,0.7049345837990286,False,False,True,Regular,True,False
Kiambu,26.997686833721737,Secondary,Male,Widowed,0.7772737221605325,"['Small Business', 'Livestock']",Self-employed,18608.92574154424,0.8213393224711072,3.575454184753845,0.2286939254651364,18.325123719568264,Beans,0.8153815115502474,Kiambu_Z3,103.1764814405294,0.9411722120813202,True,True,True,Regular,True,True
Kitale,60.648517928175664,Secondary,Female,Widowed,6.086500458823588,"['None', 'Small Business']",Unemployed,2529.912059049564,0.3730768627223661,3.4062746501034145,0.3051991581200414,7.78018163688335,Maize,0.6402324849984163,Kiambu_Z3,148.5769616872694,0.5547161162606772,False,True,True,Regular,True,False
Kitale,22.46515110638876,Secondary,Female,Single,3.3127505949137754,"['Remittance', 'Livestock']",Full-time,4777.665102035481,0.6058921354149732,4.242619589567527,0.1357342735784776,17.858633904779925,Sorghum,0.7314189682684287,Kitale_Z2,130.613196846672,0.6263710635332014,False,True,True,Irregular,True,False
Kiambu,45.216256160116,Primary,Male,Single,1.4633488024357997,"['Livestock', 'Small Business']",Casual,11453.127849368608,0.8021018074618772,2.0021832908202937,0.2811746334925959,0.9430096437454007,Maize,0.3882318531114564,Kisumu_Z2,151.75032881088288,0.822106905074987,False,False,True,Irregular,True,True
Narok,59.18990502226104,Secondary,Female,Widowed,5.95658691612255,"['Small Business', 'Livestock']",Self-employed,3720.4270168728217,0.5787696337272525,1.364201280412876,0.3708492249488146,3.203086110592979,Maize,0.3750157648844985,Embu_Z3,143.33532888915914,1.047360883396511,False,False,False,Regular,False,True
Narok,62.35315009062603,Primary,Male,Single,1.145232763988029,"['None', 'Small Business']",Unemployed,1093.5175789842683,0.648259473307484,4.292130815749974,0.3255400926241465,22.3982563177915,Sorghum,0.8357581821009598,Kiambu_Z3,109.4127620094716,0.6673348462222402,True,True,False,Irregular,False,False
Narok,23.10241328556357,Secondary,Female,Single,3.70701519644455,"['None', 'Remittance']",Self-employed,15475.071972529491,0.612407319167248,1.3652365817328485,0.4931944828719161,3.439087429953956,Kale,0.9613905649713153,Embu_Z3,282.5476725113345,0.5843253999931436,False,False,False,Irregular,True,False
Embu,21.933897114307783,Primary,Male,Widowed,4.894382110989156,"['Livestock', 'Small Business']",Self-employed,7532.120795631227,1.0001186700556943,3.61650712655507,0.5193077521979563,4.837082292023187,Beans,0.626459040400728,Kitale_Z3,141.7009027517941,0.2021851311065701,False,False,True,Regular,True,False
Kitale,59.632374499587385,Primary,Male,Married,3.06715670821288,"['None', 'Small Business']",Full-time,18958.655685856,0.7505731526921237,3.345226376749002,0.8262578115856994,22.414153938576824,Tomatoes,0.393372570062009,Embu_Z2,123.80121986782896,0.0384650840789214,True,True,True,Irregular,False,True
Kisumu,43.21498971764455,Primary,Male,Single,5.94033698606135,"['None', 'Remittance']",Casual,19303.377451732416,0.8949564301878559,3.5873501911766152,0.7753509539872845,17.136337472089714,Beans,0.6232269784561079,Kitale_Z2,131.78220234197065,0.2194887265757111,True,True,False,Regular,False,False
